BAIRRO,VALOR,AREA,QUARTOS,VALOR_M2,LOG_VALOR_M2
JARDIM BOTANICO,1390000.0,900.0,4.0,1544.4444444444443,7.343066814270911
GAMA,330000.0,260.0,3.0,1269.2307692307693,7.146953871001451
SOBRADINHO,540700.0,63.0,2.0,8582.539682539682,9.057601657819035
JARDIM BOTANICO,1400000.0,200.0,3.0,7000.0,8.853808274977197
VICENTE PIRES,890000.0,197.0,3.0,4517.766497461929,8.415994336791018
AGUAS CLARAS,950000.0,142.0,4.0,6690.140845070423,8.808539668489596
RIACHO FUNDO,500000.0,80.0,2.0,6250.0,8.740496729931813
GUARA,759000.0,80.0,3.0,9487.5,9.157835817994034
RIACHO FUNDO,225000.0,62.0,3.0,3629.032258064516,8.196996813738561
GAMA,1490000.0,245.0,4.0,6081.632653061224,8.713192883390063
VICENTE PIRES,1690000.0,320.0,4.0,5281.25,8.57210742229363
JARDIM BOTANICO,560000.0,120.0,3.0,4666.666666666667,8.448414582687667
TAGUATINGA,540000.0,70.0,3.0,7714.285714285715,8.950958797719533
NOROESTE,2320000.0,152.0,4.0,15263.157894736842,9.633262737891435
JARDIM BOTANICO,850000.0,220.0,3.0,3863.6363636363635,8.259622872154518
AGUAS CLARAS,550000.0,65.0,2.0,8461.538461538461,9.043404462148278
ASA NORTE,1780000.0,112.0,2.0,15892.857142857143,9.673687970342023
LAGO NORTE,810000.0,134.0,1.0,6044.776119402985,8.707115145114095
SOBRADINHO,330000.0,60.0,2.0,5500.0,8.612685172875459
JARDIM BOTANICO,1650000.0,500.0,3.0,3300.0,8.101980731853192
NOROESTE,1205136.0,83.0,2.0,14519.710843373494,9.583331243335673
NOROESTE,1180000.0,77.0,2.0,15324.675324675325,9.637284826696487
GAMA,1999000.0,600.0,4.0,3331.6666666666665,8.111528063305405
ARNIQUEIRA,1950000.0,630.0,3.0,3095.2380952380954,8.037943135899317
SUDOESTE,2590000.0,213.0,4.0,12159.62441314554,9.405958503967062
AGUAS CLARAS,1499000.0,147.0,3.0,10197.278911564626,9.229974250874822
LAGO NORTE,1280000.0,487.0,4.0,2628.3367556468174,7.874486909203329
GUARA,660000.0,93.0,3.0,7096.774193548387,8.867536520013507
RIACHO FUNDO,770000.0,190.0,3.0,4052.6315789473683,8.307368444477559
ASA SUL,2250000.0,158.0,3.0,14240.506329113925,9.563915960910393
ASA NORTE,1660000.0,122.0,3.0,13606.557377049181,9.518380606874823
AGUAS CLARAS,690000.0,110.0,2.0,6272.727272727273,8.744125918364817
SOBRADINHO,830000.0,258.0,3.0,3217.0542635658917,8.076532189922865
JARDIM BOTANICO,1499000.0,423.0,4.0,3543.7352245862885,8.173218746356293
SAMAMBAIA,325000.0,150.0,2.0,2166.6666666666665,7.681406599201042
JARDIM BOTANICO,990000.0,161.0,3.0,6149.068322981367,8.724218470166718
NOROESTE,2780000.0,186.0,4.0,14946.236559139785,9.612281716190301
PARK WAY,3450000.0,600.0,4.0,5750.0,8.657129031713755
GUARA,1490000.0,140.0,4.0,10642.857142857143,9.272738210629942
AGUAS CLARAS,860000.0,93.0,2.0,9247.31182795699,9.13219630876466
AGUAS CLARAS,870000.0,96.0,3.0,9062.5,9.112010637902975
GUARA,1170000.0,100.0,3.0,11700.0,9.367429587218957
AGUAS CLARAS,999000.0,150.0,3.0,6660.0,8.804024902413179
JARDIM BOTANICO,2950000.0,460.0,3.0,6413.04347826087,8.76624515888009
AGUAS CLARAS,3200000.0,283.0,4.0,11307.420494699647,9.333302903716353
AGUAS CLARAS,1200000.0,142.0,4.0,8450.704225352112,9.042123383489464
JARDIM BOTANICO,1150000.0,500.0,3.0,2300.0,7.741099090035366
GUARA,720000.0,63.0,2.0,11428.57142857143,9.343959260772804
ARNIQUEIRA,1330000.0,200.0,3.0,6650.0,8.802522498284421
AGUAS CLARAS,2050000.0,236.0,4.0,8686.440677966102,9.069633661414176
AGUAS CLARAS,3250000.0,283.0,3.0,11484.098939929328,9.348805729794785
ARNIQUEIRA,1150000.0,560.0,4.0,2053.5714285714284,7.627822554607126
JARDIM BOTANICO,1320000.0,380.0,3.0,3473.684210526316,8.153258879200854
LAGO NORTE,2850000.0,623.0,4.0,4574.638844301766,8.428501606059877
JARDIM BOTANICO,1100000.0,492.0,4.0,2235.7723577235774,7.712789194006933
VICENTE PIRES,1800000.0,300.0,4.0,6000.0,8.699681400989514
SOBRADINHO,1250000.0,203.0,3.0,6157.635467980295,8.725610517051244
AGUAS CLARAS,650000.0,84.0,2.0,7738.0952380952385,8.95404006544816
GAMA,660000.0,257.0,3.0,2568.093385214008,7.851308347252638
AGUAS CLARAS,535000.0,69.0,2.0,7753.623188405797,8.956044484927332
LAGO NORTE,2350000.0,495.0,4.0,4747.474747474747,8.465578739668393
NOROESTE,365000.0,82.0,1.0,4451.219512195122,8.401158017602897
PARK SUL,1850000.0,120.0,4.0,15416.666666666666,9.643269317033692
LAGO SUL,3330000.0,572.0,4.0,5821.6783216783215,8.66951562759752
AGUAS CLARAS,1080000.0,104.0,4.0,10384.615384615385,9.248176991619136
AGUAS CLARAS,870000.0,116.0,4.0,7500.0,8.922791623969637
VICENTE PIRES,1050000.0,400.0,4.0,2625.0,7.873217054862741
CEILANDIA,295000.0,72.0,1.0,4097.222222222223,8.318308554322812
LAGO SUL,1430000.0,377.0,3.0,3793.103448275862,8.241203416405757
JARDIM BOTANICO,824000.0,160.0,3.0,5150.0,8.546946149565585
JARDIM BOTANICO,2850000.0,358.0,3.0,7960.893854748603,8.982422171990438
SOBRADINHO,1900000.0,250.0,4.0,7600.0,8.936035096566041
GUARA,769000.0,68.0,2.0,11308.823529411764,9.333426965930238
SOBRADINHO,490000.0,120.0,4.0,4083.3333333333335,8.314913795281337
LAGO NORTE,500000.0,100.0,3.0,5000.0,8.517393171418904
SUDOESTE,1620000.0,99.0,3.0,16363.636363636364,9.70287796631788
CEILANDIA,250000.0,180.0,3.0,1388.888888888889,7.236979086878522
SOBRADINHO,1650000.0,219.0,4.0,7534.246575342466,8.927346834525505
AGUAS CLARAS,1830000.0,189.0,4.0,9682.539682539682,9.17818278311361
ASA NORTE,1930000.0,139.0,3.0,13884.892086330936,9.538628645882397
RIACHO FUNDO,600000.0,150.0,3.0,4000.0,8.294299608857235
SOBRADINHO,699000.0,180.0,4.0,3883.3333333333335,8.264706647905154
JARDIM BOTANICO,590000.0,125.0,2.0,4720.0,8.459775920546287
LAGO NORTE,3100000.0,410.0,4.0,7560.975609756098,8.93088775907621
AGUAS CLARAS,480000.0,77.0,3.0,6233.766233766234,8.737896364831679
TAGUATINGA,650000.0,150.0,4.0,4333.333333333333,8.37432309038321
SAMAMBAIA,260000.0,180.0,2.0,1444.4444444444443,7.2761721272653395
GUARA,750000.0,800.0,2.0,937.5,6.844282856026563
PARK WAY,1400000.0,102.0,2.0,13725.490196078432,9.52708283579012
JARDIM BOTANICO,1650000.0,350.0,3.0,4714.285714285715,8.458564790110902
SOBRADINHO,580000.0,266.0,4.0,2180.4511278195487,7.687745589296233
GUARA,495000.0,62.0,3.0,7983.870967741936,8.985303901187546
ARNIQUEIRA,1000000.0,200.0,4.0,5000.0,8.517393171418904
AGUAS CLARAS,2389000.0,196.0,4.0,12188.775510204081,9.4083528064078
ASA NORTE,1890000.0,181.0,4.0,10441.988950276243,9.253686118380381
JARDIM BOTANICO,2300000.0,600.0,4.0,3833.3333333333335,8.251750861227901
AGUAS CLARAS,799000.0,80.0,2.0,9987.5,9.209189710218787
SAMAMBAIA,699000.0,89.0,3.0,7853.932584269663,8.968896968128341
SOBRADINHO,290000.0,80.0,2.0,3625.0,8.195885391314796
SAMAMBAIA,2250000.0,700.0,4.0,3214.285714285714,8.075671501863283
NOROESTE,2400000.0,153.0,4.0,15686.274509803921,9.660605121893793
TAGUATINGA,529000.0,83.0,2.0,6373.493975903614,8.760059990547315
AGUAS CLARAS,885000.0,106.0,3.0,8349.056603773584,9.030023596716964
SOBRADINHO,1260000.0,160.0,3.0,7875.0,8.971575439759016
ASA NORTE,1165000.0,76.0,2.0,15328.947368421053,9.63756353861933
AGUAS CLARAS,625000.0,81.0,3.0,7716.049382716049,8.951187365648746
SOBRADINHO,2490000.0,350.0,3.0,7114.285714285715,8.87000066632848
GUARA,860000.0,99.0,4.0,8686.868686868687,9.0696829277488
SOBRADINHO,1270000.0,250.0,3.0,5080.0,8.533263371593732
NOROESTE,1595000.0,97.0,1.0,16443.298969072166,9.707734128895561
JARDIM BOTANICO,605000.0,200.0,2.0,3025.0,8.014996894348302
ASA SUL,1630000.0,137.0,3.0,11897.810218978102,9.384193692502649
ASA SUL,2900000.0,208.0,4.0,13942.307692307691,9.542754936821263
AGUAS CLARAS,1150000.0,101.0,3.0,11386.138613861385,9.340239805728645
GUARA,1380000.0,84.0,2.0,16428.571428571428,9.706838126002815
JARDIM BOTANICO,2990000.0,450.0,4.0,6644.444444444444,8.801686852950503
SUDOESTE,1850000.0,145.0,3.0,12758.620689655172,9.454040829940887
AGUAS CLARAS,658000.0,60.0,2.0,10966.666666666666,9.30270682933855
VICENTE PIRES,2300000.0,700.0,3.0,3285.714285714286,8.097643647377655
SAMAMBAIA,799000.0,200.0,3.0,3995.0,8.293049139768444
NOROESTE,2690000.0,162.0,4.0,16604.938271604937,9.71751563758063
SOBRADINHO,899000.0,460.0,4.0,1954.3478260869565,7.578323372751274
ASA NORTE,1790000.0,132.0,3.0,13560.60606060606,9.514997995528445
ASA SUL,2600000.0,175.0,3.0,14857.142857142857,9.606303334495443
SUDOESTE,3200000.0,177.0,4.0,18079.09604519774,9.802566946166445
SOBRADINHO,400000.0,148.0,3.0,2702.7027027027025,7.9023774838928835
ASA NORTE,1500000.0,125.0,4.0,12000.0,9.392745258631441
JARDIM BOTANICO,980000.0,200.0,4.0,4900.0,8.497194544909547
AGUAS CLARAS,1150000.0,120.0,3.0,9583.333333333334,9.167885099939618
VICENTE PIRES,1590000.0,370.0,4.0,4297.2972972972975,8.36597424588919
PARK SUL,1360000.0,78.0,3.0,17435.897435897437,9.766343782319202
VICENTE PIRES,890000.0,200.0,3.0,4450.0,8.400884069015854
GUARA,340000.0,61.0,2.0,5573.770491803279,8.626006428091372
SOBRADINHO,780000.0,262.0,4.0,2977.0992366412215,7.999040535939661
CEILANDIA,255000.0,150.0,2.0,1700.0,7.438971592395862
ASA SUL,1350000.0,186.0,4.0,7258.064516129032,8.890006244988703
AGUAS CLARAS,2295000.0,265.0,4.0,8660.377358490567,9.066629037234183
SAMAMBAIA,229000.0,112.0,3.0,2044.642857142857,7.623467374648621
GAMA,415000.0,190.0,3.0,2184.2105263157896,7.689467453604867
SOBRADINHO,2590000.0,320.0,4.0,8093.75,8.998970982373566
JARDIM BOTANICO,1950000.0,320.0,3.0,6093.75,8.715183023846906
SAMAMBAIA,270000.0,80.0,1.0,3375.0,8.124446855715847
SOBRADINHO,2050000.0,330.0,4.0,6212.121212121212,8.734418659308638
PARK WAY,680000.0,80.0,1.0,8500.0,9.04793908261736
GUARA,499000.0,69.0,2.0,7231.884057971014,8.886393137130181
AGUAS CLARAS,1295000.0,165.0,3.0,7848.484848484848,8.968203184226244
LAGO SUL,1465000.0,250.0,3.0,5860.0,8.676075516476429
ASA SUL,1650000.0,228.0,3.0,7236.8421052631575,8.887078389194276
SAMAMBAIA,450000.0,70.0,3.0,6428.571428571428,8.768663163155189
ASA SUL,2030000.0,120.0,3.0,16916.666666666668,9.736113719789294
AGUAS CLARAS,849000.0,127.0,3.0,6685.03937007874,8.807776955398056
AGUAS CLARAS,885000.0,84.0,2.0,10535.714285714286,9.262621035896823
VICENTE PIRES,1190000.0,210.0,3.0,5666.666666666667,8.642532789389376
JARDIM BOTANICO,1350000.0,172.0,3.0,7848.837209302325,8.968248072892932
SOBRADINHO,595000.0,365.0,4.0,1630.13698630137,7.397032588242725
VICENTE PIRES,1390000.0,300.0,3.0,4633.333333333333,8.441247634501433
SOBRADINHO,849000.0,300.0,4.0,2830.0,7.9483852851118995
SOBRADINHO,1229000.0,185.0,3.0,6643.243243243243,8.801506081026783
SOBRADINHO,1045000.0,370.0,4.0,2824.324324324324,7.9463784420615005
JARDIM BOTANICO,1500000.0,377.0,4.0,3978.7798408488065,8.28898178037883
VICENTE PIRES,1400000.0,340.0,3.0,4117.64705882353,8.323280004633116
SOBRADINHO,435000.0,280.0,4.0,1553.5714285714287,7.3489551779905575
GAMA,449000.0,135.0,3.0,3325.925925925926,8.1098040112458
RIACHO FUNDO,630000.0,235.0,3.0,2680.851063829787,7.894262530543447
ASA SUL,780000.0,62.0,3.0,12580.645161290322,9.439994297641231
PARK SUL,1110000.0,70.0,2.0,15857.142857142857,9.67143839231383
SUDOESTE,660000.0,62.0,2.0,10645.161290322581,9.272954663939428
AGUAS CLARAS,899000.0,94.0,3.0,9563.829787234043,9.165848086340587
ASA NORTE,910000.0,78.0,3.0,11666.666666666666,9.364576762415895
AGUAS CLARAS,480000.0,64.0,3.0,7500.0,8.922791623969637
CEILANDIA,605000.0,230.0,4.0,2630.4347826086955,7.875284521134525
TAGUATINGA,870000.0,115.0,3.0,7565.217391304348,8.931448537440039
LAGO SUL,2549000.0,289.0,4.0,8820.069204152249,9.084898366614258
JARDIM BOTANICO,2480000.0,136.0,3.0,18235.29411764706,9.811169069611203
ASA SUL,1800000.0,291.0,4.0,6185.567010309278,8.73013560929492
GAMA,450000.0,250.0,2.0,1800.0,7.496097345175956
JARDIM BOTANICO,1090000.0,315.0,3.0,3460.3174603174602,8.149404564455576
CEILANDIA,409000.0,144.0,2.0,2840.277777777778,7.952009151723548
ARNIQUEIRA,1690000.0,350.0,4.0,4828.571428571428,8.482513011565146
AGUAS CLARAS,979999.0,129.0,4.0,7596.891472868217,8.935626050000943
AGUAS CLARAS,2890000.0,290.0,4.0,9965.51724137931,9.206986478094532
VICENTE PIRES,599000.0,200.0,3.0,2995.0,8.005033344637111
TAGUATINGA,1200000.0,541.0,3.0,2218.1146025878,7.704863567650267
NOROESTE,1198900.0,85.0,2.0,14104.70588235294,9.554334667015723
JARDIM BOTANICO,650000.0,242.0,3.0,2685.9504132231405,7.896162154118129
NOROESTE,1090000.0,60.0,2.0,18166.666666666668,9.807398736339817
ARNIQUEIRA,1140000.0,342.0,4.0,3333.3333333333335,8.11202803831707
VICENTE PIRES,1800000.0,480.0,4.0,3750.0,8.229777750081887
AGUAS CLARAS,765000.0,112.0,3.0,6830.357142857143,8.829278636026137
SAMAMBAIA,429000.0,67.0,3.0,6402.985074626866,8.764675743480982
TAGUATINGA,169000.0,115.0,3.0,1469.5652173913043,7.2934021074977124
ASA NORTE,2000000.0,131.0,3.0,15267.175572519083,9.633525913178037
ASA SUL,1000000.0,64.0,2.0,15625.0,9.65669147255669
TAGUATINGA,165000.0,75.0,1.0,2200.0,7.696667081526462
JARDIM BOTANICO,1410000.0,250.0,3.0,5640.0,8.637816633739977
SOBRADINHO,1050000.0,180.0,3.0,5833.333333333333,8.671515285122727
VICENTE PIRES,1390000.0,255.0,3.0,5450.980392156863,8.60373419636037
SUDOESTE,2130000.0,146.0,4.0,14589.04109589041,9.588094458229136
JARDIM BOTANICO,980000.0,200.0,3.0,4900.0,8.497194544909547
ASA SUL,1650000.0,154.0,4.0,10714.285714285714,9.279426572441183
TAGUATINGA,340000.0,60.0,2.0,5666.666666666667,8.642532789389376
AGUAS CLARAS,399999.0,62.0,2.0,6451.596774193548,8.772237929418084
GUARA,1625000.0,480.0,4.0,3385.4166666666665,8.127527610841977
GUARA,770000.0,65.0,2.0,11846.153846153846,9.37984293595585
LAGO NORTE,760000.0,61.0,1.0,12459.016393442624,9.430280108026183
JARDIM BOTANICO,2450000.0,437.0,4.0,5606.407322654462,8.631843738866694
VICENTE PIRES,1700000.0,460.0,4.0,3695.6521739130435,8.215182871176204
AGUAS CLARAS,1050000.0,106.0,4.0,9905.66037735849,9.200962575307242
VICENTE PIRES,850000.0,160.0,3.0,5312.5,8.57800603081275
ARNIQUEIRA,1090000.0,297.0,3.0,3670.03367003367,8.208228555351713
CEILANDIA,350000.0,144.0,3.0,2430.5555555555557,7.796286477847497
ASA NORTE,1590000.0,105.0,2.0,15142.857142857143,9.625350259594345
JARDIM BOTANICO,1390000.0,320.0,4.0,4343.75,8.376723498644843
GUARA,990000.0,113.0,4.0,8761.061946902655,9.078186538298938
JARDIM BOTANICO,1800000.0,398.0,4.0,4522.613065326633,8.417066304251607
ASA SUL,2490000.0,162.0,3.0,15370.37037037037,9.640261991333144
LAGO SUL,2350000.0,179.0,4.0,13128.491620111732,9.48261624759155
JARDIM BOTANICO,1200000.0,220.0,3.0,5454.545454545455,8.604387884935699
VICENTE PIRES,2300000.0,800.0,4.0,2875.0,7.964155718840937
SOBRADINHO,1550000.0,345.0,3.0,4492.753623188406,8.410443627741834
JARDIM BOTANICO,1750000.0,436.0,4.0,4013.761467889908,8.297733214376878
AGUAS CLARAS,565000.0,61.0,2.0,9262.295081967213,9.133815104729278
GUARA,1390000.0,127.0,4.0,10944.88188976378,9.300718581381057
JARDIM BOTANICO,1490000.0,424.0,4.0,3514.1509433962265,8.164837745967487
CEILANDIA,210000.0,160.0,4.0,1312.5,7.180450609125595
JARDIM BOTANICO,890000.0,280.0,3.0,3178.5714285714284,8.064501695802322
AGUAS CLARAS,550000.0,74.0,3.0,7432.4324324324325,8.913743000408601
ARNIQUEIRA,890000.0,180.0,3.0,4944.444444444444,8.506222117559917
AGUAS CLARAS,550000.0,78.0,3.0,7051.282051282052,8.861106538645632
AGUAS CLARAS,699000.0,112.0,3.0,6241.071428571428,8.739067365984
GUARA,850000.0,67.0,2.0,12686.567164179105,9.448377829498535
SOBRADINHO,1490000.0,201.0,3.0,7412.935323383084,8.91111666009333
ASA SUL,1650000.0,115.0,3.0,14347.826086956522,9.57142341205449
SUDOESTE,3100000.0,198.0,4.0,15656.565656565657,9.658709507688918
VICENTE PIRES,1300000.0,800.0,3.0,1625.0,7.3938782901077555
SAMAMBAIA,420000.0,72.0,3.0,5833.333333333333,8.671515285122727
ASA NORTE,1500000.0,127.0,4.0,11811.023622047243,9.376873242696494
JARDIM BOTANICO,815000.0,121.0,2.0,6735.537190082645,8.815301301863903
AGUAS CLARAS,619000.0,69.0,2.0,8971.014492753624,9.101865510970228
AGUAS CLARAS,1150000.0,95.0,3.0,12105.263157894737,9.401478214022633
NOROESTE,2680000.0,171.0,4.0,15672.51461988304,9.659727599919014
JARDIM BOTANICO,2430999.0,136.0,3.0,17874.992647058825,9.791213898722917
GUARA,775000.0,180.0,3.0,4305.555555555556,8.367893688542061
AGUAS CLARAS,529000.0,62.0,2.0,8532.258064516129,9.051726521196127
PARK WAY,2150000.0,250.0,3.0,8600.0,9.059633754551479
AGUAS CLARAS,1250000.0,141.0,2.0,8865.248226950354,9.090007012538875
AGUAS CLARAS,2450000.0,205.0,4.0,11951.219512195123,9.38867227335146
SOBRADINHO,650000.0,210.0,4.0,3095.2380952380954,8.037943135899317
ASA NORTE,1180000.0,92.0,3.0,12826.08695652174,9.459314382455304
AGUAS CLARAS,1070000.0,104.0,3.0,10288.461538461539,9.238875498835148
NOROESTE,2218000.0,201.0,2.0,11034.825870646766,9.308902156909578
PARK SUL,2650000.0,170.0,4.0,15588.235294117647,9.654335909797956
AGUAS CLARAS,1500000.0,180.0,4.0,8333.333333333334,9.028138807982804
ASA NORTE,690000.0,71.0,3.0,9718.30985915493,9.181869892789159
JARDIM BOTANICO,800000.0,380.0,3.0,2105.2631578947367,7.652670641152844
SAMAMBAIA,75000.0,112.0,3.0,669.6428571428571,6.508236740643289
AGUAS CLARAS,580000.0,80.0,3.0,7250.0,8.888894669371593
ASA SUL,1620000.0,104.0,3.0,15576.923076923076,9.653610003537485
PARK SUL,1220000.0,75.0,2.0,16266.666666666666,9.69693477669343
TAGUATINGA,365000.0,62.0,3.0,5887.096774193548,8.680688096108147
AGUAS CLARAS,970000.0,104.0,3.0,9326.923076923076,9.14076766208576
SOBRADINHO,1290000.0,201.0,4.0,6417.910447761194,8.767003670094534
PARK WAY,1600000.0,420.0,3.0,3809.5238095238096,8.2455219414855
SOBRADINHO,2890000.0,390.0,4.0,7410.25641025641,8.910755259957133
NOROESTE,470000.0,61.0,2.0,7704.918032786885,8.949743888325338
VICENTE PIRES,2650000.0,350.0,4.0,7571.428571428572,8.932269110229447
JARDIM BOTANICO,999000.0,175.0,3.0,5708.571428571428,8.649899243540972
PARK WAY,2980000.0,620.0,4.0,4806.451612903225,8.477922412493557
TAGUATINGA,530000.0,250.0,3.0,2120.0,7.659642954564682
CEILANDIA,240000.0,100.0,2.0,2400.0,7.783640596221253
TAGUATINGA,720000.0,110.0,3.0,6545.454545454545,8.786678891308263
ASA NORTE,1550000.0,128.0,3.0,12109.375,9.40181780221138
AGUAS CLARAS,670000.0,78.0,3.0,8589.74358974359,9.058440575811966
AGUAS CLARAS,530000.0,61.0,2.0,8688.524590163934,9.06987350907177
SOBRADINHO,750000.0,190.0,3.0,3947.3684210526317,8.28105771460187
GAMA,560000.0,70.0,3.0,8000.0,8.987321812850125
TAGUATINGA,690000.0,180.0,4.0,3833.3333333333335,8.251750861227901
AGUAS CLARAS,1080000.0,128.0,3.0,8437.5,9.040559846676539
NOROESTE,3250000.0,192.0,4.0,16927.083333333332,9.736729257456243
ASA SUL,1450000.0,136.0,3.0,10661.764705882353,9.274513017365855
RIACHO FUNDO,339900.0,120.0,3.0,2832.5,7.949267975609674
PARK WAY,2400000.0,570.0,4.0,4210.526315789473,8.345580406290917
SOBRADINHO,787000.0,85.0,3.0,9258.823529411764,9.133440270159687
GUARA,410000.0,67.0,3.0,6119.4029850746265,8.719383220572954
PARK SUL,1310000.0,75.0,2.0,17466.666666666668,9.768106831910593
ARNIQUEIRA,1630000.0,380.0,4.0,4289.473684210527,8.364152421726565
JARDIM BOTANICO,2550000.0,290.0,3.0,8793.103448275862,9.081836713178031
SOBRADINHO,1950000.0,250.0,4.0,7800.0,8.962007209588313
TAGUATINGA,449000.0,250.0,3.0,1796.0,7.493873886783559
AGUAS CLARAS,589000.0,63.0,2.0,9349.20634920635,9.14315369147304
AGUAS CLARAS,990000.0,147.0,3.0,6734.693877551021,8.815176109157738
ASA SUL,850000.0,89.0,3.0,9550.561797752809,9.164459959135433
JARDIM BOTANICO,1549000.0,164.0,2.0,9445.121951219513,9.15335956072838
AGUAS CLARAS,790000.0,96.0,3.0,8229.166666666666,9.015561544579876
SAMAMBAIA,530000.0,68.0,3.0,7794.117647058823,8.961252874009007
LAGO NORTE,2350000.0,450.0,4.0,5222.222222222223,8.560869774385932
JARDIM BOTANICO,2600000.0,550.0,4.0,4727.272727272727,8.461315240855626
PARK SUL,1890000.0,123.0,2.0,15365.853658536585,9.639968108910917
AGUAS CLARAS,1490000.0,186.0,3.0,8010.752688172043,8.988664828632313
AGUAS CLARAS,1600000.0,158.0,3.0,10126.582278481013,9.223017899307582
LAGO NORTE,2950000.0,300.0,3.0,9833.333333333334,9.19363494340448
AGUAS CLARAS,480000.0,60.0,2.0,8000.0,8.987321812850125
GUARA,1250000.0,223.0,4.0,5605.3811659192825,8.631660721906977
JARDIM BOTANICO,1680000.0,328.0,4.0,5121.951219512195,8.54148596203406
ASA NORTE,1620000.0,96.0,2.0,16875.0,9.733647773244229
ARNIQUEIRA,1290000.0,230.0,3.0,5608.695652173913,8.632251746095715
LAGO NORTE,1650000.0,112.0,3.0,14732.142857142857,9.597854851065886
GAMA,250000.0,400.0,1.0,625.0,6.439350371100098
GAMA,1190000.0,800.0,3.0,1487.5,7.305524180455831
GUARA,1399000.0,300.0,4.0,4663.333333333333,8.447700194887604
SOBRADINHO,687000.0,170.0,3.0,4041.176470588235,8.304538556235725
NOROESTE,2550000.0,168.0,4.0,15178.57142857143,9.627705817914144
TAGUATINGA,650000.0,176.0,4.0,3693.181818181818,8.214514379413066
ARNIQUEIRA,597000.0,60.0,2.0,9950.0,9.205428327615163
NOROESTE,1185660.0,84.0,2.0,14115.0,9.55506418479516
ARNIQUEIRA,1000000.0,280.0,3.0,3571.4285714285716,8.18100091560234
LAGO SUL,1400000.0,390.0,4.0,3589.74358974359,8.186114588096551
CEILANDIA,320000.0,144.0,3.0,2222.222222222222,7.7067128739802735
VICENTE PIRES,2500000.0,360.0,4.0,6944.444444444444,8.84584124802127
VICENTE PIRES,1300000.0,250.0,3.0,5200.0,8.556606193773073
VICENTE PIRES,1400000.0,400.0,3.0,3500.0,8.160803920954665
ASA SUL,2205000.0,157.0,3.0,14044.585987261147,9.550063460794105
JARDIM BOTANICO,1190000.0,200.0,3.0,5950.0,8.691314551644853
SOBRADINHO,899999.0,250.0,4.0,3599.996,8.188965752845704
VICENTE PIRES,680000.0,200.0,2.0,3400.0,8.131824785007195
NOROESTE,1190000.0,85.0,2.0,14000.0,9.546884034617925
ASA SUL,1980000.0,143.0,3.0,13846.153846153846,9.535834992025134
VICENTE PIRES,1590000.0,300.0,4.0,5300.0,8.575650760987806
PARK WAY,2850000.0,560.0,4.0,5089.285714285715,8.535089240441836
AGUAS CLARAS,700000.0,72.0,3.0,9722.222222222223,9.182272346862911
SOBRADINHO,999000.0,183.0,3.0,5459.016393442623,8.605207071196462
JARDIM BOTANICO,1100000.0,280.0,4.0,3928.5714285714284,8.276285647662696
PARK SUL,2150000.0,137.0,3.0,15693.430656934306,9.661061193175861
SUDOESTE,2260000.0,144.0,4.0,15694.444444444445,9.661125786456797
JARDIM BOTANICO,1820000.0,300.0,3.0,6066.666666666667,8.710729405977789
SAMAMBAIA,260000.0,100.0,3.0,2600.0,7.8636512654486515
